forms_number,forms_text
10893,"GERENCIAMENTO DE FROTAS;EMPRESA ESPECIALIZADA NA PRESTAÇÃO, DE FORMA CONTÍNUA, DE SERVIÇOS DE GERENCIAMENTO DE FROTA ATRAVES DE SISTEMA INFORMATIZADO (PREFERENCIALMENTE VIA WEB), INTEGRADO COM UTILIZAÇÃO DE CARTÃO COM CHIP OU TARJA MAGNETICA PARA COMBUSTÍVEIS, ÓLEOS LUBRIFICANTES E LAVAGENS, EM POSTOS DE COMBUSTIVEIS CREDENCIADOS, PARA ATENDER TODA A FROTA DE VEÍCULOS DO SEBRAE E SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA DE VEÍCULOS, ATRAVÉS DE SERVIÇOS EXECUTÁVEIS EM REDE CREDENCIADA, OU SEJA, OFICINAS MULTIMARCAS / CENTROS AUTOMOTIVOS / CONCESSIONÁRIAS, PARA ATENDER A FROTA DE VEÍCULOS DO PROJETO DENOMINADO SEBRAE MÓVEL."
23829,GERENCIAMENTO ESTAGIÁRIOS;COLETA: OCORRE POR MEIO DE FORMULÁRIOS DIGITAIS OU FÍSICOS NO ATO DA INSCRIÇÃO NO PROGRAMA DE ESTÁGIO.
23830,"GERENCIAMENTO MENOR APRENDIZ;COLETA: OS DADOS PESSOAIS SÃO COLETADOS DIRETAMENTE DOS JOVENS APRENDIZES (OU SEUS RESPONSÁVEIS LEGAIS, NO CASO DE MENORES DE IDADE), DURANTE O PROCESSO DE SELEÇÃO E ADMISSÃO NO PROGRAMA DE APRENDIZAGEM E EMPRESA CONTRATADA."
7733,"GERENCIAR LICENÇAS DE COLABORADORES;EM CASO DE AFASTAMENTO LEGAL POR PERDA DE PARENTE DO COLABORADOR, ASSIM QUE INFORMADA A UGP LANÇA NO PORTAL DO RH, COM A PREVISÃO DOS CINCO DIAS DE AFASTAMENTO. O SEBRAE ENVIA UMA COROA DE FLORES PARA O COLABORADOR QUE PERDEU O ENTE, COM PUBLICAÇÃO NO PORTAL DO CONHECIMENTO DO NOME DO COLABORADOR, UNIDADE E A DATA DE SEU AFASTAMENTO LEGAL. GERALMENTE É O PRÓPRIO COLABORADOR QUE COMUNICA O ACONTECIDO AO DEPARTAMENTO PESSOAL E PUBLICAM NA INTRANET COM AUTORIZAÇÃO DO EMPREGADO. A UGP PODE RECEBER A NOTÍCIA POR TELEFONE, WHATSAPP OU E-MAIL."
10244,"GERENCIAR O PCMSO - MEDICINA E SAÚDE OCUPACIONAL;ENVIO DOS DADOS PESSOAIS E OCUPACIONAIS DOS COLABORADORES:      PARA A INSAT FORNECEDORA E PRESTADORA DE SERVIÇOS OCUPACIONAIS, COMO EXAMES ADMISSIONAIS, PERIÓDICOS, DEMISSIONAIS E ELABORAÇÃO DO PCMSO - PROGRAMA DE CONTROLE MÉDICO E SAÚDE OCUPACIONAL, LTCAT - LAUDO TÉCNICO DE CONDIÇÕES AMBIENTAIS DE TRABALHO, PGR - PRORAMA DE GERENCIAMENTO DE RISCO."
23831,GERENCIAR PONTO ELETRÔNICO;COLETA: NO MOMENTO DA ADMISSÃO E AO LONGO DA RELAÇÃO TRABALHISTA.
4528,"GERENCIAR TRANSPORTE DE PASSAGEIROS;SOLICITAMOS VIA E-MAIL PARA A UGP OS DADOS DOS COLABORADORES USUÁRIOS, QUE SÃO IMPORTADOS PARA O APLICATIVO DE TRANSPORTE DE PASSAGEIRO (NOME COMPLETO, E-MAIL, CPF, CARGO, MATRÍCULA, UNIDADE)."
10238,"GERIR  O PROCESSAMENTO DAS INFORMAÇÕES (ESTADUAL) DOS PRODUTOS - CURADORIA E DESENVOLVIMENTO DE PRODUTOS;O PROCESSO DE DESENVOLVIMENTO DE PRODUTOS É ACIONADO A PARTIR DE NECESSIDADES ESTRATÉGICAS IDENTIFICADAS PELAS COORDENAÇÕES ESTADUAIS DE SETORES, SEGMENTOS E CANAIS DO SEBRAE/PR, ALÉM DE OPORTUNIDADES IDENTIFICADAS PELA EQUIPE DA UNIDADE DE GESTÃO E INOVAÇÃO DE PRODUTOS ATRAVÉS DE PESQUISAS QUE IDENTIFICAM NECESSIDADES DOS CLIENTES, TENDÊNCIAS DE MERCADO, TENDÊNCIAS DE COMPORTAMENTO DE CONSUMO E DEFINIÇÕES RELACIONADAS AO MODELO DE NEGÓCIOS EM FUNÇÃO DAS ESTRATÉGIAS DO SEBRAE/PR. ESSE PROCESSO É APLICADO NAS DEMANDAS QUE DEVERÃO SER ESCALADOS A NÍVEL ESTADUAL E/OU QUE VISAM ATENDER A UMA NECESSIDADE IDENTIFICADA NO MAPA ESTRATÉGICO DO SEBRAE/PR E DOCUMENTOS DERIVADOS DESTE. AS SOLICITAÇÕES SÃO SUBMETIDAS À EQUIPE DE DESENVOLVIMENTO DE PRODUTOS DA UGIP ATRAVÉS DA FERRAMENTA CSC (CENTRAL DE SERVIÇOS COMPARTILHADOS) E DESCRITAS EM UM MODELO DE DETALHAMENTO DE SOLUÇÕES."
10195,"GERIR ARTICULAÇÃO COM PARCEIROS INSTITUCIONAIS  - CONVÊNIOS - UANE;A UNIDADE É RESPONSÁVEL POR ARTICULAR TANTO COM ENTES PÚBLICOS QUANTO PRIVADOS O DESENVOLVIMENTO DE SOLUÇÕES DE AMBIENTE PARA MICRO EMPRESAS, POLÍTICAS PÚBLICAS E DEMAIS PROJETOS QUE APRIMOREM AS ATIVIDADES DO MICRO EMPREENDEDOR."
10171,"GERIR ARTICULAÇÃO COM PARCEIROS INSTITUCIONAIS - NEGÓCIOS COM PREFEITURAS;AS MINUTAS DE CONTRATOS SÃO ENVIADAS PELO SEBRAE OU PELOS JURÍDICOS DAS PREFEITURAS. ENVIAMOS OS DADOS PESSOAIS DA DIRETORIA E/OU GERENTE PARA QUE INTEGREM O PROCESSO. APÓS ESSE PROCESSO O CONTRATO NOS É ENVIADO COM OS DADOS PESSOAIS DO PREFEITO E SECRETÁRIO QUE ASSINA EM CONJUNTO, BEM COMO DAS TESTEMUNHAS E DE QUEM FARÁ A GESTÃO DO CONTRATO PELA PREFEITURA. O CONTRATO É ENVIADO AO SEBRAE GERALMENTE POR E-MAIL OU WHATSAPP E APÓS ESSE PASSO É INSERIDO EM CHAMADO NO SISTEMA INTERNO DE CSC DENTRO DO SEBRAE. O FLUXO DO CSC VAI PRIMEIRAMENTE PARA A UANE, PASSANDO POR APROVAÇÃO, SEGUINDO PARA A UGIP, APÓS UCF, SEGUE PARA UAJ E ENTÃO VAI PARA A DIREX.  APÓS, SEGUE PARA AS ASSINATURAS DIGITAIS DO CONSULTOR RESPONSÁVEL DA UAJ, GESTOR DO SEBRAE RESPONSÁVEL PELO CONTRATO, GERENTE REGIONAL E CONSULTOR INDICADO. APÓS FINALIZAÇÃO DAS ASSINATURAS, O ARQUIVO DIGITAL OU IMPRESSO É ENCAMINHADO PARA AS PREFEITURAS DE MODO PRESENCIAL OU ATRAVÉS DE WHATSAPP OU E-MAIL. APÓS A ASSINATURA DO PREFEITO, QUE PODE SER VIA DIGITAL OU FÍSICA, UMA DAS VIAS SEGUE PARA O SEBRAE ONDE FICA ARMAZENADA EM UMA PASTA, DENTRO DE UM ARMÁRIO NO ESCRITÓRIO. ESSSE ARMÁRIO NÃO TEM CHAVE E FICA PRÓXIMO A MESA DE TRABALHO DA EQUIPE."
10181,"GERIR ARTICULAÇÃO COM PARCEIROS INSTITUCIONAIS - NEGÓCIOS COM PREFEITURAS;NEGÓCIOS COM PREFEITURA, ENTENDEMOS COMO CONTRATOS COM PREFEITURAS QUE GEREM VALORES MONETÁRIOS E COM O OBJETIVOS (SE FOR DENTRO DE POLÍTICAS PÚBLICAS) - DE POTENCIALIZAR UM AMBIENTE FAVORÁVEL PARA O DESENVOLVIMENTO DOS PEQUENOS NEGÓCIOS, ATRAVÉS DE ARTICULAÇÃO, MOBILIZAÇÃO DOS DIVERSOS ATORES AGENTES DO DESENVOLVIMENTO COM PROPOSTAS ESTATRATÉGICAS CAPAZES DE MELHORAR AS CONDIÇÕES DO AMBIENTE DE NEGÓCIOS. UTILIZAMOS NESSE CASO COMO INSTRUMENTO, CONSULTORIAS ESPECIALIZADAS, PALESTRAS, TREINAMENTOS E REUNIÕES.  É FEITO CONTRATO INICIANDO POR UMA MINUTA ONDE É ENVIADO A DIVERSOS ATORES (SEBRAE) A SABER: UANE (ADERENCIA A PROPOSTA DE VALOR DE POLÍTICAS PÚBLICA), UAJ, UGIP, UCF E PARA A DIREX - DEVOLVENDO A GERENCIA REGIONAL E AO CONSULTOR QUE FEZ A PROPOSTA. NESSA ETAPA ESTANDO TUDO APROVADO - VAI PARA A PREFEITURA ASSINAR O CONTRATO. CONSTA NESSE CONTRATO DADOS DO PREFEITO, COMO CPF, ENDEREÇO E CARGO. BEM COMO CPF E NOME DO SECRETÁRIO DA PASTA ONDE SERÁ REALIZADO A AÇÃO."
10153,GERIR ARTICULAÇÃO COM PARCEIROS INSTITUCIONAIS - NEGÓCIOS COM PREFEITURAS;QUANDO DESEJAM REALIZAR CAMPANHAS UTILIZAM A FERRAMENTA DA SALESFORCE NA QUAL CADASTRAM NOME E TELEFONE DE CLIENTES PARA ENCAMINHAMENTO DE MENSAGENS.
10182,"GERIR ARTICULAÇÃO COM PARCEIROS INSTITUCIONAIS - PARCERIAS;AS PARCERIAS COM AS PREFEITURAS ACONTECEM PARA A IMPLENTAÇÃO DAS SALAS DO EMPREENDEDOR - PROCESSO JÁ DESCRITO ACIMA. CABE A POLÍTICAS PÚBLICAS FAZER A NEGOCIAÇÃO PARA A IMPLEMENTAÇÃO DA SALA DO EMPREENDEDOR ATÉ A ABERTURA DELA (INAUGURAÇÃO) . A PARTIR DAI SEGUE O FLUXO JÁ DESCRITO.                                  PARA ACONTECER A ABERTURA E INAUGURAÇÃO É FEITO UM TERMO DE PARCERIA ENTRE O SEBRAE COM A PREFEITURA ONDE É UTILIZADO MODELO PADRÃO DA UANE - JÁ APROVADO PELO JURÍDICO DO SEBRAE.  CONSTA NESSE TERMO DE PARCERIA OS DADOS PESOAIS DO PREFEITO, COMO CPF, RG, ENDEREÇO E CARGO, BEM COMO DO SECRETÁRIO ONDE ESTÁ SENDO VINCULADO A SALA DO EMPREENDEDOR."
10172,"GERIR ARTICULAÇÃO COM PARCEIROS INSTITUCIONAIS - TERMOS DE COOPERAÇÃO;AS MINUTAS DE CONTRATOS SÃO ENVIADAS PELO SEBRAE OU PELOS JURÍDICOS DAS PREFEITURAS. ENVIAMOS OS DADOS PESSOAIS DA DIRETORIA E/OU GERENTE PARA QUE INTEGREM O PROCESSO. APÓS ESSE PROCESSO O CONTRATO NOS É ENVIADO COM OS DADOS PESSOAIS DO PREFEITO E SECRETÁRIO QUE ASSINA EM CONJUNTO, BEM COMO DAS TESTEMUNHAS E DE QUEM FARÁ A GESTÃO DO CONTRATO PELA PREFEITURA. O CONTRATO É ENVIADO AO SEBRAE GERALMENTE POR E-MAIL OU WHATSAPP E APÓS ESSE PASSO É INSERIDO EM CHAMADO NO SISTEMA INTERNO DE CSC DENTRO DO SEBRAE. O FLUXO DO CSC VAI PRIMEIRAMENTE PARA A UANE, PASSANDO POR APROVAÇÃO, SEGUINDO PARA A UGIP, APÓS UCF, SEGUE PARA UAJ E ENTÃO VAI PARA A DIREX.  APÓS, SEGUE PARA AS ASSINATURAS DIGITAIS DO CONSULTOR RESPONSÁVEL DA UAJ, GESTOR DO SEBRAE RESPONSÁVEL PELO CONTRATO, GERENTE REGIONAL E CONSULTOR INDICADO. APÓS FINALIZAÇÃO DAS ASSINATURAS, O ARQUIVO DIGITAL OU IMPRESSO É ENCAMINHADO PARA AS PREFEITURAS DE MODO PRESENCIAL OU ATRAVÉS DE WHATSAPP OU E-MAIL. APÓS A ASSINATURA DO PREFEITO, QUE PODE SER VIA DIGITAL OU FÍSICA, UMA DAS VIAS SEGUE PARA O SEBRAE ONDE FICA ARMAZENADA EM UMA PASTA, DENTRO DE UM ARMÁRIO NO ESCRITÓRIO. ESSSE ARMÁRIO NÃO TEM CHAVE E FICA PRÓXIMO A MESA DE TRABALHO DA EQUIPE. O ARQUIVO TAMBÉM É DIGITALIZADO, FICANDO ARMAZENADO NA PASTA ""PÚBLICA"" NO ONEDRIVE DO SEBRAE PARANÁ. EM ALGUNS TRABALHOS SÃO FORMADOS COMITÊS, OS QUAIS SÃO CAPTADOS DADOS DOS PARTICIPANTES E ALIMENTADOS EM SISTEMAS COMO O GISE, PLANILHAS DE EXCEL E OS COORDENADORES DOS COMITÊS (NOMEADOS PELAS INSTITUIÇÕES PÚBLICAS) FORMAM GRUPOS DE WHATSAPP. OS DADOS TAMBÉM SÃO ALIMENTADOS NO SMART PESSOAS."
10154,GERIR ARTICULAÇÃO COM PARCEIROS INSTITUCIONAIS - TERMOS DE COOPERAÇÃO;QUANDO DESEJAM REALIZAR CAMPANHAS UTILIZAM A FERRAMENTA DA SALESFORCE NA QUAL CADASTRAM NOME E TELEFONE DE CLIENTES PARA ENCAMINHAMENTO DE MENSAGENS.
10183,"GERIR ARTICULAÇÃO COM PARCEIROS INSTITUCIONAIS - TERMOS DE COOPERAÇÃO;TERMO DE PARCERIA É FEITO NO INÍCIO DO MANDATO DE PREFEITO PARA POTENCIALIZAR A IMPLEMENTAÇÃO E A INSTITUCIONALIZAÇÃO DA LEI GERAL, VISANDO A MELHORIA DO AMBIENTE DE NEGÓCIOS PARA O MICROEMPREENDEDOR INDIVIDUAL E PARA AS MICRO E PEQUENAS EMPRESAS, CONTRIBUINDO DESSA FORMA COM A GERAÇÃO DE EMPREGO E RENDA. ELE TEM A DURAÇÃO DE 4 ANOS (AJUSTADO DENTRO DO MANDADO DO PREFEITO) TERMO DE PARCERIA É FEITO  ENTRE O SEBRAE COM A PREFEITURA ONDE É UTILIZADO MODELO PADRÃO DA UANE - JÁ APROVADO PELO JURÍDICO DO SEBRAE.  CONSTA NESSE TERMO OS DADOS PESSOAIS DO PREFEITO, COMO CPF, ENDEREÇO, E CARGO, BEM COMO DO SECRETÁRIO ONDE ESTÁ VINCULADO O PROGRAMA CIDADE EMPREENDORA."
16034,GERIR AUTOMAÇÃO DE PROCESSOS;1 - A ÁREA REALIZA O ESTUDO DE VIABILIDADE DE AUTOMAÇÃO DO PROCESSO;
187,GERIR AUTOMAÇÃO DE PROCESSOS;1 - A ÁREA REALIZA O ESTUDO DE VIABILIDADE DE AUTOMAÇÃO DO PROCESSO;
8828,GERIR AUTOMAÇÃO DE PROCESSOS;1 - A ÁREA REALIZA O ESTUDO DE VIABILIDADE DE AUTOMAÇÃO DO PROCESSO;
16275,"GERIR AUTOMAÇÃO DE PROCESSOS;CHEGAM NORMALMENTE POR MEIO DE SISTEMAS INTERNOS E E-MAIL. SÃO DADOS NECESSÁRIOS PARA QUE A OPERAÇÃO ACONTEÇA. NORMALMENTE, SIM, OUTRAS UNIDADES PARTICIPAM, POIS NORMALMENTE JÁ RECEBEMOS O DADOS DE OUTRA UNIDADE. OUTRA UNIDADES INSEREM OS DADOS NO SISTEMA ONDE FICAM GUARDADOS."
10259,GERIR AVALIAÇÃO DA GESTÃO;ATENDER ÀS EXIGÊNCIAS DA FNQ E AVALIAR O MODELO DE GESTÃO.
10295,"GERIR BACKUPS;O SISTEMA DE BACKUP TRABALHA COM ROTINAS DIARIAS E MENSAIS ARMAZENANDO OS BACKUP DE SERVIDORES, BANCOS DE DADOS E SHAREPOINT DO SEBRAEPR, MANTENDO TAMBEM AS RETENÇÕES DE LONGO PRAZO ARMAZENADAS NO DATACENTER DO FORNECEDOR CONTRATADO."
10296,"GERIR BANCO DE DADOS  - ONEDRIVE;TODOS OS DADOS DE RESPONSABILIDADE DE CADA COLABORADOR ARMAZENADOS NO ONEDRIVE COM ACESSO EXCLUSIVO PELO COLABORADOR, ESSE AMBIENTE NÃO ESTA INCLUSO NO BACKUP É PASSIVEL DE AUDORIA E CONTROLE POR PARTE DO SEBRAEPR. ESSE DADOS FICAM ARMAZENADOS NO DATACENTER DA MICROSOFT NO BRASIL."
10717,"GERIR BANCO DE DADOS - SITES DO SHAREPOINT;TODOS OS DADOS DAS UNIDADES ESTÃO ARMAZENADOS NOS SITES DO SHAREPOINT ESPECIFICO DA SUA UNIDADE, ESSE AMBIENTE TAMBEM ESTA INCLUSO NO BACKUP É PASSIVEL DE AUDORIA E CONTROLE POR PARTE DO SEBRAEPR. ESSE DADOS FICAM ARMAZENADOS NO DATACENTER DA MICROSOFT NO BRASIL."
10261,GERIR BENCHMARKING - CBEG - COMITÊ DE BENCHMARKETING PARA EXCELÊNCIA DA GESTÃO;PARTICIPAR DO COMPARTILHAMENTO DE BOAS PRÁTICAS DE GESTÃO.
10260,GERIR BENCHMARKING;A ATIVIDADE VISA O APRIMORAMENTO ORGANIZACIONAL E A MELHORIA DOS PROCESSOS INTERNOS
23832,GERIR CANAL DE PONTO DE ATENDIMENTO;COLETA: DADOS SÃO COLETADOS DURANTE O ATENDIMENTO PRESENCIAL E DIGITAL.
10147,"GERIR CANAL ESCRITÓRIO - ESCRITÓRIOS;NO ESCRITÓRIO REALIZAMOS ATENDIMENTO AOS FUTUROS EMPREENDEDORES E EMPREENDEORES DE QUALQUER PORTE (MEI, ME E EPP), POR MEIO DE ATENDIMENTOS INDIVIDUAIS OU COLETIVOS (PALESTRAS, OFICINAS E CURSOS). OS ATENDIMENTOS SÃO REALIZADOS PELOS COLABORADORES E POR EMPRESAS CREDENCIADAS."
10156,"GERIR CANAL ESCRITÓRIO - PARCERIAS;SE O INTERESSADO POR EXEMPLO DESEJA RECEBER UMA CONSULTORIA ENCAMINHAM OS DADOS PESSOAIS (APENAS CÓDIGO, NOME, TELEFONE, E-MAIL E CIDADE - OS DEMAIS DADOS O CREDENCIADO COLETA NO SISTEMA) DESTE NOVO CLIENTE PARA UM CONSULTOR CREDENCIADO QUE POSTERIORMENTE IRÁ REGISTRAR O HISTÓRICO DO ATENDIMENTO NO SISTEMA SMART. EXCEPCIONALMENTE, NESTE MOMENTO O CONSULTOR PODE RECEBER POR E-MAIL OU WHATSAPP O NOME, CPF, TELEFONE, ENDEREÇO E E-MAIL DO CLIENTE, NO ENTANTO, OS CREDENCIADOS POSSUEM ACESSO AO CADASTRO DO SISTEMA SMART DE TAL FORMA QUE PODERIAM CAPTAR ESTES DADOS DESTE CLIENTE ESPECÍFICO E DE QUALQUER OUTRO QUE ESTEJA NA PLATAFORMA. TODOS OS DADOS SÃO UTILIZADOS NA CRIAÇÃO DE FILTROS E BI."
10198,"GERIR CANAL ESCRITÓRIOS - ATENDIMENTO AO CLIENTE;O CLIENTE PODE ENTRAR EM CONTATO PELO CHAT DO PORTAL SEBRAE PARANÁ, WHATSAPP, MESSENGER DO FACEBOOK, TELEGRAM, 0.800 E E-MAIL. QUANDO O CLIENTE RETORNA UM E-MAIL ENCAMINHADO PELA JORNADA DE E-MAIL ESTE E-MAIL É DIRECIONADO PARA A CENTRAL DE ATENDIMENTO."
10199,"GERIR CANAL ESCRITÓRIOS - ATENDIMENTO ATIVO;DISPARAR INFORMAÇÕES RELATIVAS A PALESTRAS, CURSOS, MATERIAIS DE ORIENTAÇÃO E OUTROS EVENTOS ORGANIZADOS PELO SEBRAE."
10140,"GERIR CANAL ESCRITÓRIOS - ATENDIMENTO DE CADASTRO DE CLIENTES NO SISTEMA SMART;AS REGIONAIS SÃO ONDE HÁ EFETIVAMENTE A INTERFACE COM O CLIENTE, ESTES ATENDIMENTOS PODEM SER REALIZADOS TANTO PELOS CANAIS DIGITAIS DISPONIBILIZADOS PELO SEBRAE QUANTO PRESENCIALMENTE. OS ATENDIMENTOS SÃO DESTINADOS A CLIENTES EMPRESARIAIS, CLIENTES INSTITUCIONAIS E CLIENTES SETORIAIS.  CONTAMOS COM APOIO DE PARCEIROS TAIS COMO PREFEITURAS, AMPECS, ASSOCIAÇÕES COMERCIAIS ENTRE OUTROS. AS REGIONAIS TÊM ENTRE OUTRAS FUNÇÕES APLICAR EFETIVAMENTE OS PROJETOS."
10157,"GERIR CANAL ESCRITÓRIOS - ATENDIMENTO DE CADASTRO DE CLIENTES NO SISTEMA SMART;AS REGIONAIS SÃO ONDE HÁ EFETIVAMENTE A INTERFACE COM O CLIENTE, ESTES ATENDIMENTOS PODEM SER REALIZADOS TANTO PELOS CANAIS DIGITAIS DISPONIBILIZADOS PELO SEBRAE QUANTO PRESENCIALMENTE. OS ATENDIMENTOS SÃO DESTINADOS A CLIENTES EMPRESARIAIS, CLIENTES INSTITUCIONAIS E CLIENTES SETORIAIS.  CONTAMOS COM APOIO DE PARCEIROS TAIS COMO PREFEITURAS, AMPECS, ASSOCIAÇÕES COMERCIAIS ENTRE OUTROS. AS REGIONAIS TÊM ENTRE OUTRAS FUNÇÕES APLICAR EFETIVAMENTE OS PROJETOS."
10164,"GERIR CANAL ESCRITÓRIOS - ATENDIMENTO DE CADASTRO DE CLIENTES NO SISTEMA SMART;AS REGIONAIS SÃO ONDE HÁ EFETIVAMENTE A INTERFACE COM O CLIENTE, ESTES ATENDIMENTOS PODEM SER REALIZADOS TANTO PELOS CANAIS DIGITAIS DISPONIBILIZADOS PELO SEBRAE QUANTO PRESENCIALMENTE. OS ATENDIMENTOS SÃO DESTINADOS A CLIENTES EMPRESARIAIS, CLIENTES INSTITUCIONAIS E CLIENTES SETORIAIS.  CONTAMOS COM APOIO DE PARCEIROS TAIS COMO PREFEITURAS, AMPECS, ASSOCIAÇÕES COMERCIAIS ENTRE OUTROS. AS REGIONAIS TÊM ENTRE OUTRAS FUNÇÕES APLICAR EFETIVAMENTE OS PROJETOS."
10173,"GERIR CANAL ESCRITÓRIOS - ATENDIMENTO DE CADASTRO DE CLIENTES NO SISTEMA SMART;AS REGIONAIS SÃO ONDE HÁ EFETIVAMENTE A INTERFACE COM O CLIENTE, ESTES ATENDIMENTOS PODEM SER REALIZADOS TANTO PELOS CANAIS DIGITAIS DISPONIBILIZADOS PELO SEBRAE QUANTO PRESENCIALMENTE. OS ATENDIMENTOS SÃO DESTINADOS A CLIENTES EMPRESARIAIS, CLIENTES INSTITUCIONAIS E CLIENTES SETORIAIS.  CONTAMOS COM APOIO DE PARCEIROS TAIS COMO PREFEITURAS, AMPECS, ASSOCIAÇÕES COMERCIAIS ENTRE OUTROS. AS REGIONAIS TÊM ENTRE OUTRAS FUNÇÕES APLICAR EFETIVAMENTE OS PROJETOS."
10184,"GERIR CANAL ESCRITÓRIOS - ATENDIMENTO DE CADASTRO DE CLIENTES NO SISTEMA SMART;AS REGIONAIS SÃO ONDE HÁ EFETIVAMENTE A INTERFACE COM O CLIENTE, ESTES ATENDIMENTOS PODEM SER REALIZADOS TANTO PELOS CANAIS DIGITAIS DISPONIBILIZADOS PELO SEBRAE QUANTO PRESENCIALMENTE. OS ATENDIMENTOS SÃO DESTINADOS A CLIENTES EMPRESARIAIS, CLIENTES INSTITUCIONAIS E CLIENTES SETORIAIS.  CONTAMOS COM APOIO DE PARCEIROS TAIS COMO PREFEITURAS, AMPECS, ASSOCIAÇÕES COMERCIAIS ENTRE OUTROS. AS REGIONAIS TÊM ENTRE OUTRAS FUNÇÕES APLICAR EFETIVAMENTE OS PROJETOS."
10200,GERIR CANAL ESCRITÓRIOS - CANAL ESCRITÓRIO;NO PORTAL DO SEBRAE/PR O CLIENTE REALIZA O LOGIN NO PORTAL DO SEBRAE PARANÁ E REALIZA DOWNLOADS DE VÍDEOS E ACESSA FERRAMENTAS DO SEU AGRADO BEM COMO PODE ACESSAR A LOJA VIRTUAL E INSERIR DADOS BANCÁRIOS PRA COMPRAS FUTURAS PODENDO INCLUSIVE ESCOLHER SE A NOTA FISCAL VIRÁ EM NOME DE SUA PESSOA JURÍDICA OU EM NOME PRÓPRIO. (VALIDADO 21/09/20 ADRIANA SCHIAVON). REVISADO 07/07/2023 DEMÉTRIO DE MENDONÇA
10141,"GERIR CANAL ESCRITÓRIOS - PROJETOS;AS REGIONAIS PODEM ORGANIZAR DIVERSOS PROJETOS COMO POR EXEMPLO O PROJETO DE ENCADEAMENTO PRODUTIVO NO QUAL OS CLIENTES QUE DESEJAM PARTICIPAR DEVEM PREENCHER UM TERMO DE ADESÃO E COMPROMISSO FÍSICO CONTENDO NOME, CPF, ENDEREÇO, ASSINATURA E DADOS DA EMPRESA. OS TERMOS SÃO ARQUIVADOS FISICAMENTE EM ARMÁRIO TRANCADO NO DEPARTAMENTO E DIGITALMENTE NO SISTEMA DE GESTÃO ESTRATÉGICA DO SEBRAE/NACIONAL."
10148,"GERIR CANAL ESCRITÓRIOS - PROJETOS;AS REGIONAIS PODEM ORGANIZAR DIVERSOS PROJETOS COMO POR EXEMPLO O PROJETO DE ENCADEAMENTO PRODUTIVO NO QUAL OS CLIENTES QUE DESEJAM PARTICIPAR DEVEM PREENCHER UM TERMO DE ADESÃO E COMPROMISSO FÍSICO CONTENDO NOME, CPF, ENDEREÇO, ASSINATURA E DADOS DA EMPRESA. OS TERMOS SÃO ARQUIVADOS FISICAMENTE EM ARMÁRIO TRANCADO NO DEPARTAMENTO E DIGITALMENTE NO SISTEMA DE GESTÃO ESTRATÉGICA DO SEBRAE/NACIONAL."
10165,"GERIR CANAL ESCRITÓRIOS - PROJETOS;AS REGIONAIS PODEM ORGANIZAR DIVERSOS PROJETOS COMO POR EXEMPLO O PROJETO DE ENCADEAMENTO PRODUTIVO NO QUAL OS CLIENTES QUE DESEJAM PARTICIPAR DEVEM PREENCHER UM TERMO DE ADESÃO E COMPROMISSO FÍSICO CONTENDO NOME, CPF, RG, ENDEREÇO, ASSINATURA E DADOS DA EMPRESA. OS TERMOS SÃO ARQUIVADOS FISICAMENTE EM ARMÁRIO TRANCADO NO DEPARTAMENTO E DIGITALMENTE NO SISTEMA DE GESTÃO ESTRATÉGICA DO SEBRAE/NACIONAL."
10174,"GERIR CANAL ESCRITÓRIOS - PROJETOS;ATUO SOMENTE EM PROJETOS COM HISTÓRICO DE EMPREENDEDORISMO, ONDE A FINALIDADE É A DE ATENDER UMA QUANTIDADE SIGNIFICATIVA DE EMPRESAS PUBLICO ALVO DO SEBRAE, COM INDICADORES DE SATISFAÇÃO DO CLIENTE (NPS) E CUMPRIR COM OS RESULTADOS FISICOS E FINANCEIROS DESTE PROJETO (AVALIAR SE É O CASO DE ESTAR COMIGO WILLIAN A AVALIAÇÃO DESTE PROCESSO)"
10158,"GERIR CANAL ESCRITÓRIOS - PROJETOS;VIA DE REGRA OS EVENTOS SÃO ACOMPANHADOS POR LISTAS DE PRESENÇA CONTENDO NOME, CPF E ASSINATURA. ESTAS LISTAS PODEM JÁ CONTER ESTES DADOS IMPRESSOS QUANDO SÃO EXTRAÍDAS DO SISTEMA SMART OU PODEM ESTAR EM BRANCO E NESTE CASO OS PARTICIPANTES INSEREM NOVAMENTE OS DADOS PESSOAIS. ESTAS LISTAS DE PRESENÇA SÃO ARMAZENADAS EM ARMÁRIO NO DEPARTAMENTO E POSTERIORMENTE VÃO PARA CAIXAS ARQUIVO DURANTE CINCO ANOS."
